COUNTRY;REGION;Fecha;cum_pos_pcr;cum_pos_zero;cum_pos_ag;cum_pos_total;cum_total_muestras
PE;CUSCO;2020-04-25;66;108;;174;3051
PE;CUSCO;2020-04-26;69;113;;182;3090
PE;CUSCO;2020-04-27;72;124;;196;3131
PE;CUSCO;2020-04-28;74;128;;202;3256
PE;CUSCO;2020-04-29;75;128;;203;3746
PE;CUSCO;2020-04-30;79;133;;212;4044
PE;CUSCO;2020-05-01;82;139;;221;4407
PE;CUSCO;2020-05-02;82;139;;221;4532
PE;CUSCO;2020-05-03;82;148;;230;5676
PE;CUSCO;2020-05-04;69;165;;234;5739
PE;CUSCO;2020-05-05;82;167;;249;6162
PE;CUSCO;2020-05-06;83;175;;258;6873
PE;CUSCO;2020-05-07;85;195;;280;7486
PE;CUSCO;2020-05-08;88;240;;328;8048
PE;CUSCO;2020-05-09;89;277;;366;8592
PE;CUSCO;2020-05-10;89;318;;407;8817
PE;CUSCO;2020-05-11;91;319;;410;8866
PE;CUSCO;2020-05-12;91;351;;442;9597
PE;CUSCO;2020-05-13;92;404;;496;10859
PE;CUSCO;2020-05-14;94;429;;523;10980
PE;CUSCO;2020-05-15;94;509;;603;11406
PE;CUSCO;2020-05-16;95;514;;609;11904
PE;CUSCO;2020-05-17;95;540;;635;12339
PE;CUSCO;2020-05-18;95;540;;635;12399
PE;CUSCO;2020-05-19;96;540;;636;12666
PE;CUSCO;2020-05-20;96;558;;654;13586
PE;CUSCO;2020-05-21;97;627;;724;14455
PE;CUSCO;2020-05-22;102;664;;766;14800
PE;CUSCO;2020-05-23;102;691;;793;15658
PE;CUSCO;2020-05-24;105;751;;856;16564
PE;CUSCO;2020-05-25;106;768;;874;16825
PE;CUSCO;2020-05-26;113;783;;896;17586
PE;CUSCO;2020-05-27;116;783;;899;18355
PE;CUSCO;2020-05-28;118;798;;916;18729
PE;CUSCO;2020-05-29;118;798;;916;19529
PE;CUSCO;2020-05-30;122;893;;1015;20245
PE;CUSCO;2020-05-31;122;940;;1062;21045
PE;CUSCO;2020-06-01;122;981;;1103;21461
PE;CUSCO;2020-06-02;125;1000;;1125;21627
PE;CUSCO;2020-06-03;128;1029;;1157;21710
PE;CUSCO;2020-06-04;137;1037;;1174;21960
PE;CUSCO;2020-06-05;122;1060;;1182;22474
PE;CUSCO;2020-06-06;128;1071;;1199;22805
PE;CUSCO;2020-06-07;146;1083;;1229;23249
PE;CUSCO;2020-06-08;174;1086;;1260;23418
PE;CUSCO;2020-06-09;174;1100;;1274;24035
PE;CUSCO;2020-06-10;179;1130;;1309;24731
PE;CUSCO;2020-06-11;185;1159;;1344;25348
PE;CUSCO;2020-06-12;187;1181;;1368;26163
PE;CUSCO;2020-06-13;215;1204;;1419;26615
PE;CUSCO;2020-06-14;224;1212;;1436;27181
PE;CUSCO;2020-06-15;224;1225;;1449;27465
PE;CUSCO;2020-06-16;227;1231;;1458;27727
PE;CUSCO;2020-06-17;232;1237;;1469;28301
PE;CUSCO;2020-06-18;249;1245;;1494;28845
PE;CUSCO;2020-06-19;255;1253;;1508;29409
PE;CUSCO;2020-06-20;262;1258;;1520;29731
PE;CUSCO;2020-06-21;290;1271;;1561;30225
PE;CUSCO;2020-06-22;290;1339;;1629;30585
PE;CUSCO;2020-06-23;290;1341;;1631;30881
PE;CUSCO;2020-06-24;296;1360;;1656;31282
PE;CUSCO;2020-06-25;296;1384;;1680;31708
PE;CUSCO;2020-06-26;301;1397;;1698;32080
PE;CUSCO;2020-06-27;317;1410;;1727;32609
PE;CUSCO;2020-06-28;322;1438;;1760;33227
PE;CUSCO;2020-06-29;322;1453;;1775;33528
PE;CUSCO;2020-06-30;331;1465;;1796;33871
PE;CUSCO;2020-07-01;339;1478;;1817;34493
PE;CUSCO;2020-07-02;345;1496;;1841;34847
PE;CUSCO;2020-07-03;361;1514;;1875;35090
PE;CUSCO;2020-07-04;372;1534;;1906;35402
PE;CUSCO;2020-07-05;376;1556;;1932;35808
PE;CUSCO;2020-07-06;391;1592;;1983;36767
PE;CUSCO;2020-07-07;403;1615;;2018;37525
PE;CUSCO;2020-07-08;425;1634;;2059;38205
PE;CUSCO;2020-07-09;437;1656;;2093;38813
PE;CUSCO;2020-07-10;458;1667;;2125;39297
PE;CUSCO;2020-07-11;497;1701;;2198;39753
PE;CUSCO;2020-07-12;545;1721;;2266;40466
PE;CUSCO;2020-07-13;545;1768;;2313;41169
PE;CUSCO;2020-07-14;545;1811;;2356;41546
PE;CUSCO;2020-07-15;641;1826;;2467;42046
PE;CUSCO;2020-07-16;701;1835;;2536;42766
PE;CUSCO;2020-07-17;739;1847;;2586;43325
PE;CUSCO;2020-07-18;741;1869;;2610;43580
PE;CUSCO;2020-07-19;856;1894;;2750;44254
PE;CUSCO;2020-07-20;882;1922;;2804;45105
PE;CUSCO;2020-07-21;884;1955;;2839;45637
PE;CUSCO;2020-07-22;1011;1999;;3010;46367
PE;CUSCO;2020-07-23;1130;2046;;3176;47331
PE;CUSCO;2020-07-24;1188;2098;;3286;48143
PE;CUSCO;2020-07-25;1188;2098;;3286;48143
PE;CUSCO;2020-07-26;1325;2182;;3507;49395
PE;CUSCO;2020-07-27;1562;2246;;3808;50441
PE;CUSCO;2020-07-28;1604;2319;;3923;50716
PE;CUSCO;2020-07-29;1628;2406;;4034;51031
PE;CUSCO;2020-07-30;1691;2466;;4157;51405
PE;CUSCO;2020-07-31;1878;2587;;4465;52246
PE;CUSCO;2020-08-01;2087;2714;;4801;53035
PE;CUSCO;2020-08-02;2164;2810;;4974;53568
PE;CUSCO;2020-08-03;2164;2909;;5073;53901
PE;CUSCO;2020-08-04;2226;2975;;5201;54191
PE;CUSCO;2020-08-05;2392;3128;;5520;55083
PE;CUSCO;2020-08-06;2476;3259;;5735;55673
PE;CUSCO;2020-08-07;2633;3370;;6003;56423
PE;CUSCO;2020-08-08;2848;3539;;6387;57299
PE;CUSCO;2020-08-09;2867;3681;;6548;57830
PE;CUSCO;2020-08-10;3050;3829;;6879;58541
PE;CUSCO;2020-08-11;3108;3916;;7024;58943
PE;CUSCO;2020-08-12;3293;4165;;7458;59996
PE;CUSCO;2020-08-13;3467;4363;;7830;61068
PE;CUSCO;2020-08-14;3587;4605;;8192;61987
PE;CUSCO;2020-08-15;3744;4875;;8619;63218
PE;CUSCO;2020-08-16;3881;5068;;8949;64149
PE;CUSCO;2020-08-17;3921;5176;;9097;64600
PE;CUSCO;2020-08-18;4010;5320;;9330;65127
PE;CUSCO;2020-08-19;4174;5602;;9776;66302
PE;CUSCO;2020-08-20;4347;5847;;10194;67363
PE;CUSCO;2020-08-21;4450;6163;;10613;68645
PE;CUSCO;2020-08-22;4523;6699;;11222;70599
PE;CUSCO;2020-08-23;4684;7290;;11974;73028
PE;CUSCO;2020-08-24;4684;7638;;12322;74157
PE;CUSCO;2020-08-25;4734;7914;;12648;75367
PE;CUSCO;2020-08-26;4782;8138;;12920;76391
PE;CUSCO;2020-08-27;4845;8509;;13354;78019
PE;CUSCO;2020-08-28;4951;8774;;13725;79350
PE;CUSCO;2020-08-29;5044;9336;;14380;80946
PE;CUSCO;2020-08-30;5230;9743;;14973;84292
PE;CUSCO;2020-08-31;5230;10005;;15235;85679
PE;CUSCO;2020-09-01;5263;10116;;15379;86038
PE;CUSCO;2020-09-02;5309;10303;;15612;86760
PE;CUSCO;2020-09-03;5397;10540;;15937;88175
PE;CUSCO;2020-09-04;5406;10740;;16146;89260
PE;CUSCO;2020-09-05;5473;10962;;16435;90499
PE;CUSCO;2020-09-06;5509;11171;;16680;91400
PE;CUSCO;2020-09-07;5509;11196;;16705;91461
